"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"COST","Costco Wholesale Corporation","Consumer Defensive","Discount Stores","419832528896","418160050176","47.61972","41.840973","4.65","25.39514","1.4300107","1.424","30.323","0.62","5.88","0.2701","0.59","1777593600","293586993152","0.215","0.12876001","0.036730003","0.0301","13790000128","0.29152","0.086660005","60.257","11125999616","10227999744","6954375168","15000000512","1.072","0.455","946.68","952.54","1096.5","844.06","996.1536","957.6227","0.868","2220319","443478804","440916269","1.0"
"CRWD","CrowdStrike Holdings, Inc.","Technology","Software - Infrastructure","189118742528","185428754432","","119.03224","5.71","40.808018","37.12433","36.4","3125.959","","","0.0","","","5094199808","0.256","0.75136","-0.022079999","-0.00598","59319000","-0.0024899999","-0.0100300005","17.568","4552800768","821342976","1926365056","1819179008","1.531","","742.91","701.09","785.66","342.72","600.519","497.5676","1.244","3402968","254564820","250041203","0.8571428571428571"
"CSX","CSX Corporation","Industrials","Railroads","89209241600","107535245312","29.453987","21.959171","2.17","6.5704117","6.3040943","7.599","16.232","1.17","0.56","0.3252","1.31","1780012800","14151000064","0.017","0.46816003","0.36157","0.21553","6624999936","0.23684","0.07084","143.06","1108999936","19428999168","1129874944","4630000128","0.966","0.265","48.01","47.66","48.42","31.8","45.7966","39.51255","1.222","12807949","1858138856","1854403997","1.0"
"DDOG","Datadog, Inc.","Technology","Software - Application","88481030144","85007458304","621.425","87.0136","1.49","22.17791","24.095938","23.15","2454.097","","","0.0","","","3672030976","0.322","0.79906","0.00797","0.03695","34639000","0.039300002","-0.0021600001","32.221","4758617088","1285052032","936726528","1113216000","3.397","1.04","248.57","239.77","278.705","98.01","199.9442","154.2289","1.553","5807526","330825798","328914334","0.9047619047619048"
"DXCM","DexCom, Inc.","Healthcare","Medical Devices","27003394048","25972989952","30.034338","22.702501","1.31","9.133386","5.604806","5.391","20.098","","","0.0","","","4817900032","0.15","0.61504","0.2142","0.19311","1292300032","0.35624","0.09651","46.833","2415200000","1384800000","1056637504","1782499968","1.948","0.922","69.98","70.14","89.98","54.11","67.3624","67.2363","1.443","5594176","385872977","384514704","0.9047619047619048"
"FANG","Diamondback Energy, Inc.","Energy","Oil & Gas E&P","50788302848","70679306240","186.1237","10.2005415","56.78","1.3924861","3.5125737","4.888","6.964","2.44","4.4","4.1327","4.05","1778716800","14458999808","0.042","0.72246003","0.0579","0.01964","10149000192","0.0047400002","-0.00122","32.594","174000000","13898000384","1397250048","8231000064","0.561","-0.984","180.54","179.91","214.51","134.3","195.374","168.17635","0.391","2758298","281313297","205395278","1.0"
"DASH","DoorDash, Inc.","Consumer Cyclical","Internet Retail","80529539072","78295531520","87.59242","23.636208","4.08","7.900992","5.470385","5.319","57.997","","","0.0","","","14721000448","0.331","0.51763","0.052529998","0.0629","1350000000","0.09922","0.03309","32.194","5533000192","3287000064","2295624960","2390000128","1.426","-0.061","184.82","183.09","285.5","143.3","165.8946","200.1847","1.811","4903407","411336610","376574263","0.9047619047619048"
"EA","Electronic Arts Inc.","Communication Services","Electronic Gaming & Multimedia","51416592384","50290593792","58.418804","21.353102","1.27","7.600356","6.8273263","6.678","33.866","0.37","0.76","0.2165","0.52","1779840000","7530999808","0.119","0.78967005","0.24009001","0.11778","1484999936","0.1349","0.05696","27.41","2980000000","1854000000","2219124992","2552999936","1.046","0.853","205.05","205.25","205.69","146.97","202.3148","200.34975","0.645","1906173","250751484","212331342","1.0"
"EXC","Exelon Corporation","Utilities","Utilities - Regulated Electric","48244264960","98772262912","17.271063","15.520437","3.05","1.6457243","1.9464321","3.985","11.974","3.56","1.68","0.5934","3.48","1780531200","24785999872","0.079","0.42641","0.22299999","0.11212","8248999936","0.09764","0.028399998","174.794","713000000","51241000960","-2807749888","6777999872","0.939","-0.003","47.15","47.4","50.65","42.47","45.7144","45.95755","0.41","8375019","1023208142","1021437992","1.0"
"FAST","Fastenal Company","Industrials","Industrial Distribution","54416863232","54553763840","41.946903","34.58163","3.4","13.640288","6.4453573","6.462","28.887","1.94","0.92","0.7965","2.16","1777334400","8442800128","0.124","0.44893003","0.2033","0.15392","1888499968","0.33842","0.21195999","11.167","308600000","445500000","903862528","1412099968","4.392","0.138","47.4","47.1","50.63","38.97","45.111","44.33055","0.729","7218742","1148035061","1144763161","1.0"
"FER","Ferrovial N.V.","Industrials","Engineering & Construction","48949202944","57530626048","49.557972","46.583084","5.31","7.3254995","5.084575","5.976","39.486","2.42","1.66","0.7493","2.04","1779148800","9626999808","0.057","0.87442","0.12369","0.09224","1456999936","0.14317","0.02368","140.013","4241999872","10732000256","321375008","1926000000","1.131","-0.876","68.39","68.36","74.79","50.72","68.467","66.1391","0.796","1518673","715736287","431820826","1.0"
"FTNT","Fortinet, Inc.","Technology","Software - Infrastructure","113868210176","111140511744","60.24031","45.366047","3.41","115.29673","16.016346","15.633","47.066","","","0.0","","","7109499904","0.201","0.80304","0.31282","0.27491","2361400064","1.32392","0.13586001","57.31","3294899968","567200000","1813049984","2804400128","1.153","0.286","155.42","151.35","159.07","70.12","122.4224","92.01435","1.109","6428911","732648391","617659226","0.9047619047619048"
"GEHC","GE HealthCare Technologies Inc.","Healthcare","Medical Devices","29590712320","38136709120","15.599521","12.135561","1.85","2.7737508","1.4104921","1.818","10.828","0.22","0.14","0.042","","1775088000","20978999296","0.074","0.39144","0.11089","0.091000006","3521999872","0.19462","0.05174","97.055","2260999936","10577000448","1483624960","2027000064","1.222","-0.309","65.05","65.76","89.77","58.75","64.2722","74.2933","0.862","5017144","454891786","453436132","0.9761904761904762"
"GILD","Gilead Sciences, Inc.","Healthcare","Drug Manufacturers - General","156847538176","169120514048","17.400826","13.055988","2.14","6.6724763","5.274668","5.687","11.475","2.6","3.28","0.43400002","3.62","1781481600","29735999488","0.044","0.79367995","0.39282","0.30993","14737999872","0.4336","0.13292","94.635","9816999936","22173999104","7934125056","10805999616","1.967","0.548","126.33","127.88","157.29","107.75","130.0658","129.728","0.331","7102792","1241569874","1238826005","1.0"
"HON","Honeywell International Inc.","Industrials","Conglomerates","72173092864","98611093504","18.194887","9.962599","2.13","5.310766","1.9164389","2.618","11.566","4.18","9.52","0.74120003","2.02","1778803200","37660000256","0.024","0.36925","0.21","0.1089","8526000128","0.24264","0.05953","257.387","12389999616","37751001088","2936875008","5160999936","1.385","-0.419","227.8","243.41","261.016","196.41931","232.4189","225.93169","0.843","4456808","316826559","300449795","1.0"
"IDXX","IDEXX Laboratories, Inc.","Healthcare","Diagnostics & Research","42275766272","43180687360","39.377663","32.449276","3.53","27.290457","9.508516","9.712","27.933","","","0.0","","","4446094848","0.143","0.62053","0.31783","0.24634","1545885952","0.72915","0.26463","71.04","200528000","1105451008","786844480","1210091008","1.119","0.172","535.93","551.5","769.98","506.91","558.2884","629.5928","1.543","624393","78882997","78584030","0.9047619047619048"
"INTC","Intel Corporation","Technology","Semiconductors","662024683520","687861727232","","84.70957","1.36","5.939487","12.313761","12.794","48.53","","","0.0","2.69","1722988800","53762998272","0.072","0.372","0.06879","-0.05904","14174000128","-0.02911","0.0063099996","36.028","32789000192","45030998016","-8301250048","9980000256","2.312","","131.72","128.32","141.45","18.97","109.6504","58.76685","2.228","135549803","5026000000","5016601380","0.9047619047619048"
"INTU","Intuit Inc.","Technology","Software - Application","72870256640","72990253056","16.263737","9.749402","0.7","3.5418468","3.4824495","3.488","11.387","1.8","4.8","0.2831","0.63","1783555200","20924999680","0.104","0.80793","0.46974","0.21907","6409999872","0.22496","0.09465","33.448","6780000256","6899999744","5232000000","7888000000","1.453","0.107","266.4","267.72","813.7","252.84","340.89","511.11624","0.964","4875917","273537000","267289415","1.0"
"ISRG","Intuitive Surgical, Inc.","Healthcare","Medical Instruments & Supplies","143779495936","139384881152","49.388077","34.44569","2.12","8.233517","13.587048","13.172","35.872","","","0.0","","","10582099968","0.23","0.66292","0.30868","0.28152","3885600000","0.17232999","0.102419995","","4517300224","0","2254087424","3360800000","4.61","0.188","405.97","404.266","603.88","396.68","432.9344","489.03076","1.453","2357133","354162842","352101614","0.8809523809523809"
"KDP","Keurig Dr Pepper Inc.","Consumer Defensive","Beverages - Non-Alcoholic","45578743808","81910743040","24.814814","13.258925","1.12","1.8041792","2.6899636","4.834","18.44","2.75","0.92","0.6815","2.49","1782432000","16944000000","0.094","0.53777003","0.19014","0.10812","4441999872","0.06312","0.036140002","85.985","898000000","28891000832","-16345499648","2063000064","2.307","-0.477","33.5","33.4","35.94","24.88","29.7636","28.0597","0.424","12998341","1360559471","1354300897","1.0"
"KLAC","KLA Corporation","Technology","Semiconductor Equipment & Materials","363653988352","364841369600","78.64125","54.902668","2.57","62.405293","27.766924","27.858","62.364","0.33","0.92","0.2152","0.95","1779062400","13096660992","0.115","0.61446","0.41215","0.35661998","5850215936","0.94975996","0.21282","105.4","4957938176","6145359872","2890187008","4401639936","3.026","0.118","278.39","248.64","279.34","83.224","203.50122","149.41635","1.504","11153561","1306275210","1303270777","1.0"
"KHC","The Kraft Heinz Company","Consumer Defensive","Packaged Foods","28683962368","45851959296","","11.568793","0.99","0.6843386","1.1478176","1.835","7.958","6.61","1.6","0.7306","4.9","1780617600","24989999104","0.008","0.33973998","0.20738001","-0.23049","5761999872","-0.12576","0.03467","50.258","4091000064","21133000704","3212250112","4748000256","1.195","0.136","24.19","23.7","29.19","21.035","23.1422","24.00015","0.076","14280593","1185777638","855941730","0.9761904761904762"
"LRCX","Lam Research Corporation","Technology","Semiconductor Equipment & Materials","513872134144","512855670784","77.53019","51.312435","2.19","48.54797","23.700573","23.654","65.351","0.25","1.04","0.1909","0.99","1781654400","21681844224","0.238","0.49979","0.35042998","0.30938998","7847764992","0.66762","0.22778","35.282","4750936064","3734479104","4352341504","6954616832","2.536","0.408","410.91","379.09","414.98","90.94","313.3442","218.7087","1.868","10501603","1250571000","1245631245","1.0"
"LIN","Linde plc","Basic Materials","Specialty Chemicals","236287213568","260300128256","33.88992","25.92897","2.2","6.13017","6.818272","7.511","19.154","1.25","6.4","0.4045","1.3","1780531200","34654998528","0.082","0.48766","0.28471002","0.20436001","13589999616","0.18229","0.07237","65.642","3959000064","26317000704","4694499840","10428999680","0.828","0.134","511.06","519.62","527.94","387.78","507.6082","468.80225","0.732","2236920","462347310","461035953","1.0"
"LITE","Lumentum Holdings Inc.","Technology","Communication Equipment","66238922752","61186781184","149.36842","46.95703","0.63","20.530504","26.619083","24.589","120.257","","","0.0","","","2488399872","0.901","0.40837002","0.21771","0.17678","508800000","0.22834998","0.028900001","111.445","3172300032","3313700096","93350000","452400000","1.137","","851.4","816.98","1085.68","88.37","902.852","533.47034","1.479","6072490","77800000","71177307","0.8809523809523809"
"MAR","Marriott International, Inc.","Consumer Cyclical","Lodging","98851594240","115803594752","39.25445","28.649315","2.24","-24.249952","13.759966","16.12","24.457","0.78","2.92","0.28059998","1.29","1779408000","7184000000","0.126","0.79037005","0.59006","0.35969","4735000064","","0.09765001","","454000000","17405999104","1796875008","3423000064","0.46","0.017","374.88","377.31","410.98","253.76","373.0242","322.7137","1.105","1489504","263688623","228233051","0.9523809523809523"
"MRVL","Marvell Technology, Inc.","Technology","Semiconductors","242975703040","244409303040","95.11986","44.984276","1.51","13.350798","27.897453","28.038","90.121","0.09","0.24","0.0825","0.38","1783641600","8717100032","0.276","0.51502997","0.14479999","0.28986","2712000000","0.16028","0.03808","28.97","3843599872","5277199872","2269700096","2056400000","3.278","-0.804","277.75","266.77","329.88","61.44","216.0992","119.56135","2.277","42631528","874800000","872341812","1.0"
"MELI","MercadoLibre, Inc.","Consumer Cyclical","Internet Retail","85329952768","92041945088","44.444946","28.785969","1.03","11.719573","2.6830788","2.894","23.355","","","0.0","0.34","1514419200","31803000832","0.49","0.49473","0.06908","0.060370002","3940999936","0.31258","0.05108","169.977","5664000000","12376000512","-4104624896","13159999488","1.161","-0.156","1683.13","1675.1","2645.22","1495.0","1691.729","1951.6387","1.348","543039","50697182","50585648","0.9523809523809523"
"META","Meta Platforms, Inc.","Communication Services","Internet Content & Information","1428116865024","1433705906176","20.450745","15.521729","0.8","5.859623","6.6435475","6.67","13.116","0.37","2.1","0.0764","","1781481600","214962995200","0.331","0.81941","0.40617","0.32837","109308002304","0.32930002","0.16395001","35.608","81180000256","86769000448","25558249472","124000002048","2.348","0.624","562.6","550.25","796.25","520.26","610.613","649.0726","1.229","17053987","2196045588","2192715434","0.9761904761904762"
"MCHP","Microchip Technology Incorporated","Technology","Semiconductors","48277581824","53679480832","404.81818","21.654873","0.32","7.5054774","10.243276","11.389","44.032","2.04","1.82","8.2727","2.0","1779408000","4713099776","0.351","0.57735","0.17068","0.048800003","1219100032","0.03405","0.02226","87.715","240300000","5642200064","1139912448","962099968","2.092","","89.06","87.93","105.91","48.52","93.1836","73.40295","1.725","11397741","542079281","531053388","0.9761904761904762"
"MU","Micron Technology, Inc.","Technology","Semiconductors","1293471449088","1273825329152","25.575705","7.665633","0.17","17.828978","14.328284","14.111","18.672","0.05","0.53","0.0112","0.33","1783296000","90273996800","3.457","0.72569","0.80370003","0.55906","68222001152","0.66638","0.3487","6.33","26022000640","6376000000","7639499776","51432001536","3.425","13.685","1145.28","1132.33","1255.0","103.38","815.9002","430.86166","2.173","52361226","1129393151","1125236984","1.0"
"MSFT","Microsoft Corporation","Technology","Software - Infrastructure","2737898258432","2785102266368","21.92564","19.029018","1.15","6.607921","8.602358","8.751","15.099","0.99","3.64","0.20729999","0.79","1787184000","318272995328","0.183","0.68309","0.46326","0.39341998","184457003008","0.34013999","0.14814","30.271","78227996672","125431996416","37011251200","170141007872","1.283","0.234","368.57","372.97","555.45","349.2","409.94","447.3285","1.103","39336000","7428434704","7417514905","1.0"
"MSTR","Strategy Inc","Technology","Software - Application","33157986304","47514603520","","20.771141","2.85","0.874744","67.60493","96.876","-3.396","","","0.0","","","490467008","0.119","0.68114","-116.41528","0.0","-13990264832","-0.30756","-0.17813998","18.094","2207218944","8257384960","-8699502592","-50863000","6.053","","92.68","82.31","457.22","81.81","149.4194","184.784","3.471","20267669","338128276","329887095","0.8571428571428571"
"MDLZ","Mondelez International, Inc.","Consumer Defensive","Confectioners","77211533312","97363533824","29.77723","17.762856","1.0","2.9985046","1.9644701","2.477","18.666","3.33","2.0","0.97519994","2.49","1782777600","39303999488","0.082","0.28771","0.093059994","0.06638","5216000000","0.101610005","0.03426","83.793","1524000000","21621999616","2847500032","3888999936","0.542","0.413","60.15","60.79","71.15","51.2","60.8214","58.8806","0.4","8427658","1283649766","1280081220","1.0"
"MPWR","Monolithic Power Systems, Inc.","Technology","Semiconductors","64496390144","63149248512","94.30819","43.278522","1.73","17.53821","21.810762","21.355","73.669","0.61","8.0","0.4782","0.64","1782777600","2957090048","0.261","0.55175","0.29986998","0.22984","857198976","0.19574","0.121300004","0.543","1367108992","19968000","491719136","832067968","4.787","0.395","1312.77","1313.32","1714.09","686.87","1552.0516","1161.8071","1.691","782036","49130000","47331351","1.0"
"MNST","Monster Beverage Corporation","Consumer Defensive","Beverages - Non-Alcoholic","95492710400","92602187776","47.169083","37.73366","2.8","10.941282","10.859989","10.531","32.811","","","0.0","","","8793075712","0.269","0.55471003","0.31019","0.23108","2822268928","0.26654","0.17725","1.082","2984993024","94469000","1684340480","2195563008","3.257","0.289","97.64","96.38","97.87","58.09","85.8976","77.10445","0.542","5470404","978008110","700576549","0.9047619047619048"
"NBIS","Nebius Group N.V.","Communication Services","Internet Content & Information","66305511424","67100016640","100.83012","722.9666","0.63","9.236727","75.527405","76.432","-1738.342","","","0.0","","","877900032","6.839","0.72058","-0.3208","0.93086","-38600000","0.14136","-0.030079998","132.429","9373200384","9590400000","-6147975168","2840300032","8.331","","261.15","240.3","299.86","43.89","210.1286","130.68402","1.434","17507619","220406311","211655404","0.8809523809523809"
"NFLX","Netflix, Inc.","Communication Services","Entertainment","310672719872","315273707520","23.800001","19.20149","1.45","9.985113","6.6255655","6.724","22.065","","","0.0","","","46889992192","0.162","0.49029","0.32303002","0.28521","14288497664","0.48494998","0.15402001","53.788","12288449536","16742200320","25993676800","12650278912","1.407","0.864","73.78","73.81","134.115","70.86","85.3488","96.78363","1.491","40981904","4210798528","4183388967","0.9047619047619048"
"NVDA","NVIDIA Corporation","Technology","Semiconductors","4722368446464","4677916164096","29.85758","15.274478","0.59","24.159853","18.629333","18.454","28.263","0.51","1.0","0.0061000003","0.05","1780531200","253491003392","0.852","0.74144995","0.65596","0.62966","165514002432","1.14288","0.52727","6.555","53171998720","12814000128","46335873024","125648003072","3.441","2.145","194.97","192.53","236.54","151.49","210.0184","190.7284","2.202","160690792","24221000000","23225224000","1.0"
"NXPI","NXP Semiconductors N.V.","Technology","Semiconductors","70280372224","78643372032","26.58739","15.718398","0.71","6.435705","5.571175","6.234","18.9","1.46","4.06","0.38779998","1.68","1782259200","12615000064","0.122","0.55632","0.27664","0.21031","4160999936","0.25812998","0.08144","103.991","3708000000","11724000256","2727124992","3048000000","2.241","1.307","278.37","277.02","339.95","183.0","291.3536","235.8984","1.788","3973017","252471079","251986335","1.0"
"ORLY","O'Reilly Automotive, Inc.","Consumer Cyclical","Auto Parts","74716954624","83195543552","29.177996","24.925495","1.91","-70.32762","4.1040626","4.57","20.366","","","0.0","","","18205607936","0.102","0.51632","0.18454","0.14303","4085121024","","0.13809","","252632000","8731225088","1330813184","3039785984","0.755","0.161","90.16","89.55","108.72","84.76","90.8422","95.0654","0.523","6557077","828715079","821032890","0.8571428571428571"
"ODFL","Old Dominion Freight Line, Inc.","Industrials","Trucking","45688553472","45440466944","45.8643","34.477295","2.95","10.39313","8.373653","8.328","26.601","0.53","1.16","0.2359","0.45","1780444800","5456226816","-0.029","0.38946","0.23775999","0.18461001","1708194944","0.23331","0.15029","0.909","288081984","39996000","861986240","1407248000","1.565","-0.042","219.69","218.79","252.03","126.01","218.192","178.5675","1.18","2029304","207968283","186327103","1.0"
"PCAR","PACCAR Inc","Industrials","Farm & Heavy Construction Machinery","62943834112","69395734528","25.44681","17.632654","1.23","3.1857653","2.2658293","2.498","21.574","1.17","1.4","0.2809","1.29","1778630400","27779600384","-0.089","0.13583","0.10373","0.08913","3216600064","0.13108","0.04141","76.163","8595399680","15047300096","1481787520","4477300224","5.558","0.197","119.6","120.68","131.88","92.25","116.9006","112.63605","0.992","2977720","526286229","515934179","1.0"
"PLTR","Palantir Technologies Inc.","Technology","Software - Infrastructure","277368995840","269661175808","130.0","55.569695","1.62","32.822693","53.09337","51.618","133.611","","","0.0","","","5224174080","0.847","0.84073997","0.46183997","0.43673","2018253056","0.32587","0.14702","2.477","8026413056","211976992","1752997120","2723375104","6.907","3.25","115.7","112.93","207.52","106.37","135.9153","158.59125","1.515","45064773","2296071334","2104120722","0.9047619047619048"
"PANW","Palo Alto Networks, Inc.","Technology","Software - Infrastructure","270580006912","269598998528","263.49207","80.59485","4.96","9.755524","25.510773","25.418","181.732","","","0.0","","","10606499840","0.311","0.71963996","-0.02465","0.07947","1483500032","0.048309997","0.017719999","7.698","3111000064","2130000000","3579375104","4216999936","0.856","","332.0","304.2","332.88","139.57","240.8644","199.2437","0.942","8302673","815000000","808186600","0.8809523809523809"
"PAYX","Paychex, Inc.","Technology","Software - Application","35492433920","38976237568","20.411043","15.617591","1.76","8.910016","8.944666","9.823","24.239","4.77","4.76","0.90589994","2.83","1778630400","3968000000","0.125","0.67197996","0.38325","0.26633","1608000000","","","123.378","1124499968","4608300032","","1179200000","1.152","0.426","99.81","99.9","148.76","85.45","95.5746","105.604","","3488533","355600000","","0.8809523809523809"
"PYPL","PayPal Holdings, Inc.","Financial Services","Credit Services","39147843584","41475842048","8.326454","7.7040854","0.8","1.9770136","1.1604862","1.229","6.311","1.26","0.56","0.0525","","1780531200","33734000640","0.072","0.40929002","0.17969999","0.14997","6572000256","0.25120002","0.04738","58.28","9342000128","11669999616","4083500032","6390000128","1.259","-0.062","44.38","44.29","79.5","38.46","45.2914","54.116924","1.336","15260087","882105493","880014903","0.9761904761904762"
"PDD","PDD Holdings Inc.","Consumer Cyclical","Internet Retail","108946767872","-323486842880","8.065332","6.2277527","0.71","1.7253468","0.24626154","-0.731","-3.33","","","0.0","","","442402701312","0.11","0.55979","0.18419","0.21620001","97156792320","0.254","0.10334","1.21","436071006208","5121999872","71642849280","107866693632","2.535","-0.149","76.54","76.55","139.41","71.94","90.7078","109.12925","-0.025","8849671","1423396462","753147720","0.9047619047619048"
