"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"MMM","3M Company","Industrials","Conglomerates","84718166016","92075171840","31.236538","17.14536","1.74","25.963873","3.3854766","3.679","14.756","1.92","3.12","0.5723","3.88","1779408000","25024000000","0.013","0.39714","0.23316999","0.11137","6240000000","0.71458","0.08118","396.497","5818999808","13127999488","2322374912","2959000064","1.594","-0.397","162.43","164.01","177.41","139.34","151.9992","157.96014","1.095","3847288","521567261","520680597","1.0"
"AOS","A. O. Smith Corporation","Industrials","Specialty Industrial Machinery","8501269504","8954269696","16.448","14.762868","1.62","4.5269723","2.2301922","2.349","11.259","2.3","1.42","0.37330002","1.77","1777507200","3811899904","-0.019","0.38764998","0.17111","0.13841","795299968","0.28267","0.12775","34.981","203900000","656899968","495612512","707500032","1.558","-0.105","61.68","61.72","81.87","54.16","59.5202","67.1771","1.175","1719630","111965465","109781877","1.0"
"ABT","Abbott Laboratories","Healthcare","Medical Devices","161483489280","188964438016","25.969189","15.302694","1.4","3.10181","3.577868","4.187","16.09","2.72","2.52","0.67230004","1.82","1784073600","45134000128","0.078","0.56503","0.13472","0.13904999","11744000000","0.123339996","0.0559","64.773","7295000064","34136000512","6341125120","9464000512","1.388","-0.197","92.71","94.12","137.49","81.97","89.0706","112.424","0.62","13041725","1741813154","1731152537","1.0"
"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","449313079296","512878084096","125.27586","15.637413","0.41","-67.50996","7.152503","8.164","17.145","2.72","6.92","3.2598002","3.6","1784073600","62819000320","0.124","0.72026","0.32156","0.05786","29915000832","","0.10032","","9390999552","72912003072","20811624448","21223999488","0.796","-0.462","254.31","253.35","255.99","181.75","215.6892","221.4734","0.309","7075982","1766792821","1763647930","0.9523809523809523"
"ACN","Accenture plc","Technology","Information Technology Services","76333654016","76168011776","9.963258","8.501347","0.94","2.3932772","1.0442276","1.042","5.885","5.23","6.52","0.5088","1.64","1783555200","73100591104","0.056","0.32013","0.16964","0.10656","12943767552","0.24406","0.10903","25.035","10171567104","8388769792","12089380864","13182094336","1.339","0.09","124.74","128.98","307.77","118.15","170.2946","222.3463","1.069","7332974","611942109","610785538","1.0"
"ADBE","Adobe Inc.","Technology","Software - Application","82055921664","83506921472","11.809497","7.4958844","0.55","7.1510715","3.256446","3.314","8.583","","","0.0","0.12","1111622400","25198000128","0.127","0.89404","0.35327998","0.28689","9729000448","0.62953997","0.19926001","61.443","5625999872","7077000192","9218374656","10481000448","0.751","0.079","206.43","202.73","392.58","190.12","237.0122","290.73294","1.404","6212476","397500000","396243900","0.9523809523809523"
"AMD","Advanced Micro Devices, Inc.","Technology","Semiconductors","879692677120","871216709632","178.63907","40.969307","1.25","13.641742","23.487282","23.261","117.257","","","0.0","","798940800","37454000128","0.378","0.5306","0.14396","0.13374","7430000128","0.08063","0.03647","6.005","12346999808","3871000064","7173374976","9724999680","2.725","0.912","539.49","521.58","562.99","133.5","444.3452","272.3654","2.492","37405750","1630600639","1622023680","0.9285714285714286"
"AES","The AES Corporation","Utilities","Utilities - Diversified","10433497088","48417497088","7.619792","6.1482472","0.81","2.3604388","0.83554876","3.877","12.894","4.81","0.7","0.3666","3.83","1777593600","12487000064","0.087","0.19299999","0.18742001","0.10819","3755000064","0.052600004","0.027139999","259.603","1651000064","31804000256","-2964999936","4961999872","0.73","9.511","14.63","14.67","17.65","10.02","14.5602","14.393","0.946","9644320","713157713","708679083","1.0"
"AFL","Aflac Incorporated","Financial Services","Insurance - Life","61118906368","67312906240","13.723429","15.814609","1.18","2.0461438","3.374498","3.716","11.448","2.03","2.44","0.26860002","2.17","1779235200","18112000000","0.279","0.50049996","0.29567","0.25596002","5880000000","0.16469","0.03088","48.276","8270000128","14464000000","4923125248","2934000128","0.935","38.6","120.08","120.15","120.29","96.95","115.8378","111.7945","0.61","2483998","508984904","504648353","1.0"
"A","Agilent Technologies, Inc.","Healthcare","Diagnostics & Research","37515436032","39250436096","26.672691","20.0882","1.34","5.2635126","5.187422","5.427","19.479","0.77","1.02","0.202","0.68","1782777600","7232000000","0.1","0.52641","0.23706","0.19552","2015000064","0.21330999","0.08613","49.733","1807000064","3542000128","930625024","1452000000","2.099","0.6","132.83","136.01","160.27","108.35","122.7974","130.5801","1.256","2262087","282431944","281471675","1.0"
"APD","Air Products and Chemicals, Inc.","Basic Materials","Specialty Chemicals","60424404992","80412303360","28.563158","19.0613","2.06","3.8609848","4.8479533","6.452","20.738","2.67","7.24","0.7566","2.43","1782864000","12463899648","0.088","0.31983998","0.23595","0.16906999","3877600000","0.12353","0.03599","101.611","954200000","18442199040","-3519237376","4121400064","1.427","","271.35","277.79","307.96","229.11","289.7728","273.6405","0.747","1215312","222680686","222326624","0.9761904761904762"
"ABNB","Airbnb, Inc.","Consumer Cyclical","Travel Services","87346110464","77875118080","36.33827","24.249983","1.35","11.467196","6.906469","6.158","29.735","","","0.0","","","12647000064","0.179","0.82913","0.03211","0.19902","2619000064","0.32325","0.06245","33.185","12005000192","2534000128","3191000064","4565000192","1.442","0.06","147.17","145.56","150.19","110.81","137.6592","129.71162","1.159","3787571","417930233","402550649","0.9047619047619048"
"AKAM","Akamai Technologies, Inc.","Technology","Software - Infrastructure","16544865280","21482125312","38.445946","15.936702","1.34","3.3742511","3.8777215","5.035","18.729","","","0.0","","","4266646016","0.058","0.58284","0.10611","0.102","1146972032","0.091680005","0.03393","119.534","930444992","5867704832","700723392","1580072960","2.057","-0.134","113.8","113.29","165.45","69.78","129.018","100.2497","0.598","5394946","145385451","142056124","0.9047619047619048"
"ALB","Albemarle Corporation","Basic Materials","Specialty Chemicals","15298482176","18707712000","","10.280886","0.82","2.0081427","2.7842846","3.405","17.525","1.25","1.62","0.5797","1.18","1781222400","5494582784","0.327","0.18531","0.24786","-0.042379998","1067513984","-0.0182","0.01605","19.845","1089809024","2005991040","716711744","1081304064","2.068","","129.72","133.7","221.0","60.64","175.9278","148.08736","1.309","2243871","117934651","117550184","0.9523809523809523"
"ARE","Alexandria Real Estate Equities, Inc.","Real Estate","REIT - Office","9687640064","25777172480","","-63.170456","3.24","0.6031443","3.3061936","8.797","13.854","5.18","2.88","6.8946996","4.68","1782777600","2930149120","-0.115","0.6859","0.15890999","-0.36141","1860583936","-0.04144","0.01001","66.509","418720000","12878605312","1408723072","1402721024","0.797","","55.59","55.22","88.24","39.41","48.4712","55.46205","1.202","2287136","174269480","154658935","0.9523809523809523"
"ALGN","Align Technology, Inc.","Healthcare","Medical Instruments & Supplies","12420731904","11476941824","29.1479","14.0170145","0.94","2.9933205","3.0325615","2.802","12.889","","","0.0","","","4095789056","0.062","0.70147","0.16594","0.10496","890456000","0.10824","0.073309995","2.797","1059833984","116044000","538981504","691588992","1.393","0.239","173.43","178.43","208.31","122.0","172.982","161.32005","1.671","1032022","71618127","67023824","0.9047619047619048"
"ALLE","Allegion plc","Industrials","Security & Protection Services","12000943104","13916442624","19.077868","14.598745","2.15","5.7114224","2.8855357","3.346","13.77","1.52","2.12","0.2842","1.38","1781481600","4159000064","0.097","0.4497","0.18876","0.15237","1010600000","0.34179002","0.11034001","105.863","308900000","2224399872","494362496","780600000","1.908","-0.07","139.65","139.71","183.11","125.0","134.1672","155.76476","0.875","1076225","85935861","85465792","1.0"
"LNT","Alliant Energy Corporation","Utilities","Utilities - Regulated Electric","19933822976","31658821632","24.27044","20.941925","2.67","2.6857362","4.511956","7.166","17.058","2.7","2.09","0.64699996","3.14","1777507200","4417999872","0.05","0.45224","0.21030001","0.18583","1856000000","0.113120005","0.02617","159.526","115000000","11840000000","-1202625024","1288000000","0.688","0.049","77.18","77.25","77.36","59.82","72.8296","69.23795","0.552","2369884","258277037","257491875","1.0"
"ALL","The Allstate Corporation","Financial Services","Insurance - Property & Casualty","62136266752","66207264768","5.3390846","9.184141","2.87","2.1034927","0.91143644","0.971","4.461","1.79","4.32","0.090299994","2.34","1780272000","68174000128","0.03","0.34428","0.18954","0.17813","14840000512","0.45221","0.07521","23.719","5401999872","7491999744","12428999680","11708000256","0.364","3.384","241.38","239.61","241.78","188.08","218.144","208.60715","0.192","1639026","257420930","255860959","1.0"
"GOOGL","Alphabet Inc.","Communication Services","Internet Content & Information","4315439693824","4253859446784","26.95503","24.300047","1.33","8.949992","10.214107","10.068","26.37","0.25","0.88","0.0641","","1780876800","422498009088","0.218","0.60368","0.36121","0.37919","161315995648","0.38884997","0.14641","20.026","126839996416","95875997696","27921750016","174353006592","1.922","0.82","353.65","337.39","408.61","172.77","369.6288","314.42496","1.237","31801452","5867155790","10823222800","0.9761904761904762"
"GOOG","Alphabet Inc.","Communication Services","Internet Content & Information","4286519705600","4225144455168","26.815266","24.1372","1.32","8.890014","10.145657","10.0","26.192","0.25","0.88","0.0641","","1780876800","422498009088","0.218","0.60368","0.36121","0.37919","161315995648","0.38884997","0.14641","20.026","126839996416","95875997696","27921750016","174353006592","1.922","0.82","351.28","334.69","404.47","173.88","367.0014","313.89966","1.237","21663993","5499638298","10823222800","0.9761904761904762"
"MO","Altria Group, Inc.","Consumer Defensive","Tobacco","123655446528","144776445952","15.4592905","12.600718","1.69","-38.527576","6.0680857","7.105","9.17","5.73","4.24","0.8768","7.64","1781481600","20377999360","0.053","0.87378997","0.62294996","0.39518002","15788000256","","0.27609","","3531000064","24601999360","8542875136","8894000128","0.619","1.063","74.05","73.79","74.56","54.7","70.56","64.7906","0.501","8906763","1669891235","1666551453","0.9523809523809523"
"AMZN","Amazon.com, Inc.","Consumer Cyclical","Internet Retail","2583212326912","2675663175680","31.638998","24.30434","1.83","5.8438177","3.4777813","3.602","17.167","","","0.0","","","742775980032","0.166","0.50604","0.1314","0.12224","155860992000","0.24285","0.06845","53.3","143088992256","235540004864","9806624768","148531003392","1.177","0.748","240.14","232.69","278.56","196.0","255.9376","232.81665","1.444","50335706","10757109436","9779826044","0.9047619047619048"
"AMCR","Amcor plc","Consumer Cyclical","Packaging & Containers","19853123584","35031535616","34.351997","10.014997","0.61","1.7032247","0.89468783","1.579","10.944","6.05","2.6","2.0683","4.87","1779926400","22190000128","0.774","0.19143999","0.0859","0.030550001","3200999936","0.08737001","0.04079","143.74","1587000064","16762999808","149500000","1670000000","1.443","-0.117","42.94","43.03","50.94","36.25","39.3938","41.64705","0.636","4099031","462345690","460042927","1.0"
"AEE","Ameren Corporation","Utilities","Utilities - Regulated Electric","31712966656","53132967936","20.609713","19.72571","2.75","2.3389533","3.7112892","6.218","13.884","2.62","3.0","0.518","2.84","1780963200","8544999936","0.037","0.50451","0.27786","0.17834999","3827000064","0.117469996","0.03086","155.674","13000000","21304000512","-1869374976","3343000064","0.622","0.196","114.59","118.32","118.32","94.2","110.1104","106.15535","0.49","1794295","276751616","275434278","1.0"
"AEP","American Electric Power Company, Inc.","Utilities","Utilities - Regulated Electric","75070169088","127532163072","20.409763","20.115852","2.54","2.3595507","3.346417","5.685","13.952","2.75","3.8","0.55619997","3.51","1778198400","22432999424","0.102","0.47243","0.23738001","0.16289","9141000192","0.12585","0.031689998","157.099","516000000","51808002048","-6953449984","7013000192","0.526","0.067","137.97","138.69","139.44","102.06","131.0812","123.7007","0.518","4338501","544105032","543288798","1.0"
"AXP","American Express Company","Financial Services","Credit Services","232591441920","239183446016","21.278402","16.913706","1.62","6.838663","3.3801003","3.476","","1.11","3.8","0.21290001","1.1","1782950400","68811997184","0.116","0.62759","0.21245001","0.16305","","0.34419","0.03796","177.847","53866999808","60458999808","","17468000256","1.574","0.176","340.88","340.36","387.49","288.34","320.8992","337.8734","1.058","3150769","682326443","529253329","0.9285714285714286"
"AIG","American International Group, Inc.","Financial Services","Insurance - Diversified","39829090304","39416090624","13.225353","8.441332","0.62","0.99076766","1.4916704","1.476","4.74","2.66","2.0","0.3169","2.17","1781481600","26701000704","0.014","0.35534","0.18620001","0.118389994","8316000256","0.07723","0.01885","22.647","9592999936","9155999744","9517249536","3524999936","0.611","0.216","75.12","75.57","87.29","71.25","75.8356","77.55495","0.541","4278180","530206221","528440634","1.0"
"AMT","American Tower Corporation","Real Estate","REIT - Specialty","78582177792","128734085120","28.3479","24.53503","1.84","22.313797","7.263148","11.899","18.418","4.14","6.98","0.8226","2.93","1781222400","10819300352","0.068","0.73964","0.45907003","0.26806998","6989599744","0.29952","0.04911","444.55","1608800000","45131198464","4614362624","5569600000","0.304","0.769","168.67","175.59","234.33","165.08","181.0728","181.68365","0.891","3192196","465893069","464392893","1.0"
"AWK","American Water Works Company, Inc.","Utilities","Utilities - Regulated Water","25874669568","41400668160","23.534636","20.201866","2.39","2.3443444","4.971118","7.954","14.598","2.7","3.58","0.5869","1.98","1778544000","5205000192","0.057","0.60826","0.33223","0.21172","2836000000","0.10217","0.035099998","142.33","183000000","15708999680","-1896625024","2032999936","0.37","-0.048","132.5","132.68","147.87","120.57","126.9076","131.8187","0.613","2048106","195280521","194874338","1.0"
"AMP","Ameriprise Financial, Inc.","Financial Services","Asset Management","40165122048","35163119616","11.136341","9.300375","1.52","6.4788795","2.0793705","1.82","","1.52","6.8","0.1595","1.42","1777852800","19316000768","0.09","0.56601","0.37188","0.20165001","","0.66936","0.024260001","56.246","8496000000","3494000128","3355624960","7096000000","2.483","0.66","446.79","452.81","550.18","422.37","460.5654","473.125","1.166","687739","89897084","89540193","0.9523809523809523"
"AME","AMETEK, Inc.","Industrials","Specialty Industrial Machinery","54486138880","56460521472","35.96369","27.028074","3.08","4.9899244","7.1715107","7.431","23.328","0.57","1.36","0.1918","0.62","1781481600","7597581824","0.113","0.36681","0.26299","0.20108","2420284928","0.14626999","0.0801","22.489","481249984","2455633920","1385356544","1835734016","1.138","0.145","237.72","237.52","244.71","174.43","230.7858","213.38565","1.004","1234346","229203002","227823200","1.0"
"AMGN","Amgen Inc.","Healthcare","Drug Manufacturers - General","194591817728","239876816896","25.055593","15.358094","1.96","21.173948","5.2281523","6.445","14.179","2.8","10.08","0.6722","3.07","1778803200","37219999744","0.058","0.71443003","0.33800998","0.20955999","16917999616","1.01318","0.08347999","623.754","12037999616","57322999808","7436624896","10755999744","1.261","0.044","360.55","358.33","391.29","269.77","340.4546","334.01956","0.416","2783307","539708274","538229473","1.0"
"APH","Amphenol Corporation","Technology","Electronic Components","204735627264","219016118272","47.82184","29.106312","1.4","14.636764","7.903691","8.455","26.803","0.6","1.0","0.2385","0.84","1782172800","25903800320","0.584","0.37919998","0.27305","0.17239","8171299840","0.36825","0.13453001","133.051","4583099904","18748899328","3563725056","5731299840","1.714","0.241","166.42","163.72","168.75","95.19","144.9512","138.05585","1.275","9702404","1230234445","1222385549","1.0"
"ADI","Analog Devices, Inc.","Technology","Semiconductors","190830952448","196100390912","57.445747","26.505112","0.85","5.6555943","14.978655","15.392","31.889","1.12","4.4","0.6057","1.66","1780358400","12740193280","0.372","0.64491","0.38076","0.26007998","6149394944","0.09639","0.054899998","25.81","3439308032","8708730880","3868954624","5106470912","1.752","1.105","391.78","386.91","445.91","218.37","408.0196","315.41385","1.183","4429900","487087040","485265334","1.0"
"AON","Aon plc","Financial Services","Insurance Brokers","69961400320","84338401280","18.047935","15.302805","2.79","7.1150546","4.000995","4.823","14.432","1.0","3.28","0.16360001","0.76","1777593600","17486000128","0.065","0.47341","0.35836","0.22544001","5843999744","0.46447","0.060510002","155.05","1243000064","15473999872","3341625088","3771000064","1.066","0.271","327.57","328.69","381.0","304.59","321.9344","336.4688","0.714","1564185","213576949","210947817","1.0"
"APA","APA Corporation","Energy","Oil & Gas E&P","11650378752","16835378176","7.6829834","7.722713","0.55","1.8044453","1.3917547","2.011","3.231","3.03","1.0","0.2331","2.67","1784678400","8370999808","-0.119","0.72273004","0.38487998","0.18313","5210999808","0.26217","0.09611","61.314","293000000","4536000000","1691250048","4003000064","0.919","0.322","32.96","33.01","45.66","17.86","37.179","30.11265","0.327","6880609","353470227","351367079","1.0"
"APO","Apollo Global Management, Inc.","Financial Services","Asset Management","66201505792","85269504000","74.56494","10.821013","0.63","3.5681438","2.115943","2.725","","1.96","2.25","1.283","2.13","1779148800","31286999040","-0.092","0.35222","0.13489","0.03656","","0.08492","0.00708","101.267","41946001408","40034000896","","7854000128","2.024","","114.83","118.29","157.28","99.56","129.297","128.4558","1.488","4010593","576517513","450802104","0.9047619047619048"
"AAPL","Apple Inc.","Technology","Consumer Electronics","4138015391744","4154219560960","34.150303","29.320671","2.29","38.80716","9.166217","9.202","25.968","0.38","1.08","0.1259","0.5","1778457600","451442016256","0.166","0.47862","0.32275","0.27152002","159975997440","1.4147099","0.26229","79.548","68507000832","84710998016","101090746368","140222005248","1.07","0.218","281.74","283.78","317.4","199.26","291.8646","269.7336","1.086","52601277","14687356000","14662534368","1.0"
"AMAT","Applied Materials, Inc.","Technology","Semiconductor Equipment & Materials","551515979776","550542966784","58.81795","42.34541","2.08","23.067013","19.002066","18.969","59.358","0.31","2.12","0.1731","0.79","1787184000","29024000000","0.114","0.48956","0.31896","0.29314","9274999808","0.39692003","0.14858","30.399","8240999936","7267999744","3040375040","7992999936","2.508","0.335","694.64","626.84","708.99","154.47","474.3044","332.00876","1.672","8355261","793959430","790696257","1.0"
"APP","AppLovin Corporation","Communication Services","Advertising Agencies","167553204224","168644608000","43.29514","22.74707","1.31","70.96756","27.181696","27.359","34.615","","","0.0","","","6164192256","0.59","0.88367","0.78151","0.6429","4872055808","2.66444","0.44236","162.888","2758671104","3849840128","3180097280","4439283200","3.244","1.131","498.76","477.08","745.61","325.58","497.3286","540.61194","2.455","4872587","305732000","242572196","0.9047619047619048"
"APTV","Aptiv PLC","Consumer Cyclical","Auto Parts","12534284288","19536283648","35.255955","8.695001","0.97","1.3622355","0.6067227","0.946","6.134","","","0.0","1.16","1580774400","20658999296","0.054","0.18922001","0.0987","0.01767","3184999936","0.040799998","0.05698","103.823","3172999936","9886000128","1091124992","1768999936","2.115","","59.23","60.32","88.93","51.68","61.495","73.77465","1.334","3525985","211620527","209358304","0.9285714285714286"
"ACGL","Arch Capital Group Ltd.","Financial Services","Insurance - Diversified","34261143552","34060830720","7.5430765","9.913572","1.05","1.4756072","1.7323732","1.722","5.776","","","0.0","","1731888000","19776999424","-0.033","0.39369","0.25282","0.24635","5896999936","0.21305999","0.045679998","11.282","3620999936","2728999936","5276125184","5902000128","0.566","0.946","98.06","97.54","103.39","82.45","93.6704","93.5039","0.306","2354796","349389588","335705881","0.9285714285714286"
"ADM","Archer-Daniels-Midland Company","Consumer Defensive","Farm Products","37047996416","47379996672","34.316967","14.308078","2.33","1.6247808","0.45974383","0.588","18.661","2.71","2.08","0.9152","2.73","1779235200","80583999488","0.016","0.062979996","0.01274","0.013409999","2539000064","0.047659997","0.01669","46.128","624000000","10657000448","1578499968","5944000000","1.311","0.009","76.87","76.79","85.37","51.65","77.3074","67.2014","0.603","3733752","481956527","477946649","1.0"
"ARES","Ares Management Corporation","Financial Services","Asset Management","35491495936","42793345024","49.58525","14.690683","0.89","9.456016","6.006231","7.242","31.015","5.02","5.4","2.1705","2.72","1781568000","5909112832","0.283","0.37561","0.18434","0.10539","1379773056","0.14182","0.02536","168.762","1438083968","14147783680","1757137152","1679271040","0.488","7.705","107.6","109.13","195.26","95.8","122.9746","139.21394","1.516","2987785","222028421","216021755","1.0"
"ANET","Arista Networks, Inc.","Technology","Computer Hardware","206629699584","194281947136","56.58621","36.840477","2.01","15.320699","21.280312","20.009","45.851","","","0.0","","","9709899776","0.351","0.63537","0.42738998","0.38317","4237199872","0.31520998","0.14359","","12353200128","0","4362237440","5423699968","2.829","0.25","164.1","157.6","179.8","97.14","159.9454","142.8262","1.611","9399307","1259169438","1043601925","0.8809523809523809"
"AJG","Arthur J. Gallagher & Co.","Financial Services","Insurance Brokers","58356666368","70333128704","36.75081","15.272739","0.74","2.454131","4.1102033","4.954","17.761","1.23","2.8","0.42880002","1.01","1780617600","14197999616","0.346","0.42929","0.28402","0.11354","3960000000","0.07007","0.0228","56.18","1412999936","13372000256","1080225024","2015000064","1.063","0.162","227.12","226.01","323.25","190.75","210.442","240.8361","0.533","1882036","256942000","254084376","1.0"
"AIZ","Assurant, Inc.","Financial Services","Insurance - Property & Casualty","13277775872","13563776000","13.73552","11.926766","2.16","2.2678459","1.0089189","1.031","8.276","1.31","3.52","0.1722","1.67","1780876800","13160399872","0.113","0.12745","0.106400006","0.076","1638899968","0.18016","0.024360001","37.61","1921500032","2207500032","2029737472","1681799936","0.386","0.912","267.98","264.43","268.67","183.39","248.0174","230.0248","0.569","420014","49547637","49170084","1.0"
"T","AT&T Inc.","Communication Services","Telecom Services","151612751872","317361750016","7.3468013","8.559044","1.59","1.3858367","1.1982546","2.508","7.146","5.09","1.11","0.3737","6.29","1783641600","126527995904","0.029","0.59414","0.22723","0.16938","44411998208","0.18370001","0.041160002","125.175","11964000256","159750995968","8849000448","38791999488","0.918","-0.113","21.82","22.72","29.79","21.28","24.4276","25.863","0.395","43837060","6948338835","6933677840","1.0"
"ATO","Atmos Energy Corporation","Utilities","Utilities - Regulated Gas","29184262144","38687801344","21.55857","19.46419","2.12","1.957522","5.978861","7.926","15.23","2.29","4.0","0.46060002","2.4","1779753600","4881241088","0.006","0.60988","0.3932","0.27579","2540303104","0.096","0.03876","64.588","125694000","9629233152","-2210371840","1876044032","1.003","0.145","174.84","175.17","192.51","149.98","177.145","175.4901","0.601","1316752","166919822","166167014","1.0"
"ADSK","Autodesk, Inc.","Technology","Software - Application","41223999488","40995639296","28.669605","13.687241","0.75","12.917825","5.491408","5.461","19.166","","","0.0","0.48","1111449600","7506999808","0.184","0.92434","0.29524","0.19488001","2139000064","0.50396","0.113249995","85.419","2924000000","2724000000","3060999936","2780999936","0.835","2.314","195.24","196.26","329.09","185.5","227.8904","265.825","1.295","2531036","211145251","210428190","0.9523809523809523"
"ADP","Automatic Data Processing, Inc.","Technology","Software - Application","89928220672","91097825280","20.830555","18.450085","2.09","14.192796","4.1632667","4.217","14.369","3.02","6.8","0.6045","2.04","1781222400","21600399360","0.07","0.48497","0.30184","0.20118","6339899904","0.71208","0.05949","69.259","3228400128","4398000128","4749387264","5452400128","1.043","0.105","224.97","223.55","315.98","188.16","216.8372","240.6803","0.845","2980188","399734282","398834880","1.0"
"AZO","AutoZone, Inc.","Consumer Cyclical","Auto Parts","51483967488","64299978752","21.692255","17.960733","1.42","-18.538603","2.5759497","3.217","15.08","","","0.0","","","19986403328","0.084","0.51754004","0.19082001","0.12399","4263984896","","0.11389","","270520000","13086533632","903784256","3072342016","0.89","0.077","3153.62","3128.7","4388.11","2928.11","3293.0662","3612.1104","0.349","348303","16325355","16273277","0.8571428571428571"
"AVB","AvalonBay Communities, Inc.","Real Estate","REIT - Residential","27330234368","36385714176","23.871128","39.542015","7.17","2.3289325","8.931274","11.891","19.709","3.7","7.12","0.8711","3.37","1782777600","3060059904","0.025","0.62727","0.2932","0.37268","1846126976","0.09719","0.02646","81.307","124626000","9524757504","1392035584","1674135040","0.375","0.403","192.64","190.12","206.48","160.1","183.284","179.99664","0.789","1117387","141872069","130293319","1.0"
"AVY","Avery Dennison Corporation","Consumer Cyclical","Packaging & Containers","12492409856","15980809216","18.665144","14.626428","1.92","5.442549","1.387167","1.775","11.075","2.45","4.0","0.4234","1.69","1780444800","9005700096","0.07","0.28755","0.12604","0.0766","1443000064","0.30857","0.082650006","164.751","301700000","3790099968","809049984","1034200000","1.15","0.043","163.32","165.76","199.54","152.42","161.0746","172.4591","0.833","692222","76490385","75910588","1.0"
"AXON","Axon Enterprise, Inc.","Industrials","Aerospace & Defense","41155424256","42258804736","207.56097","48.291176","1.64","11.640791","13.795509","14.165","410.834","","","0.0","","","2983247872","0.337","0.59463","0.03748","0.06905","102861000","0.06765","0.00084","52.074","736972992","1840359040","62617500","154028000","2.271","0.898","510.6","464.83","885.92","339.01","422.72","536.0651","1.422","1197682","80602077","76763000","0.9047619047619048"
"BKR","Baker Hughes Company","Energy","Oil & Gas Equipment & Services","55863390208","56269389824","17.990416","20.23487","2.27","2.8915477","2.0027745","2.017","11.672","1.63","0.92","0.29389998","2.33","1777939200","27893000192","0.025","0.23643999","0.12282","0.11171","4821000192","0.17184","0.05011","82.935","15934000128","16163999744","3151249920","3600999936","2.132","1.325","56.31","56.56","70.41","37.69","63.7504","55.4989","0.938","8147401","992068697","989985353","1.0"
"BALL","Ball Corporation","Consumer Cyclical","Packaging & Containers","16512609280","23976607744","18.081633","13.721118","1.31","2.9478588","1.2082102","1.754","11.679","1.29","0.8","0.2332","1.29","1780272000","13667000320","0.163","0.1917","0.09353","0.06863","2052999936","0.16785999","0.04701","145.542","733000000","8177999872","403500000","1150000000","1.119","0.219","62.02","61.79","68.29","44.83","58.0566","55.6755","1.014","2964296","266246511","265189512","1.0"
"BAC","Bank of America Corporation","Financial Services","Banks - Diversified","410750681088","384362676224","14.362283","11.377375","1.03","1.4969997","3.7480671","3.507","","1.94","1.12","0.273","2.35","1780617600","109590003712","0.081","0.0","0.35956","0.28956","","0.10644","0.00927","","851284983808","799901024256","","56567001088","","0.244","57.88","57.88","59.2","44.75","53.395","52.46465","1.196","36162184","7096590651","7069126845","0.8809523809523809"
"BAX","Baxter International Inc.","Healthcare","Medical Instruments & Supplies","11372647424","19015647232","","10.939549","36.68","1.8818904","1.0046508","1.68","9.961","0.91","0.2","3.0769","2.46","1780012800","11320000512","0.029","0.34647","0.060349997","-0.096999995","1908999936","-0.15010999","0.02849","161.021","2016999936","9687000064","900875008","1251000064","1.854","","22.02","22.04","31.76","15.73","18.8952","19.5923","0.642","7282080","516469008","513989957","0.9523809523809523"
"BDX","Becton, Dickinson and Company","Healthcare","Medical Instruments & Supplies","42761117696","59224117248","27.08377","11.590071","1.11","1.771899","1.9238367","2.665","9.619","2.71","4.2","0.7295","1.66","1780963200","22226999296","0.052","0.47090998","0.14743","0.05124","6157000192","0.06672","0.04383","71.599","816000000","17279000576","4531250176","3828000000","0.942","","155.19","155.92","187.35","127.58648","148.2386","154.04916","0.278","2999128","275540427","274741360","0.9761904761904762"
"BRK-B","Berkshire Hathaway Inc.","Financial Services","Insurance - Diversified","1069799440384","-265514795008","14.770696","23.098076","10.06","0.0009810914","2.8498042","-0.707","-2.25","","","0.0","","","375394009088","0.044","0.2778","0.14352","0.19305","118003998720","0.10499","0.053940002","17.669","397383008256","128885997568","61228249088","45504000000","2.876","1.196","496.0","498.66","516.85","455.19","480.8804","490.11874","0.617","5090050","1398308677","1158277","0.9047619047619048"
"BBY","Best Buy Co., Inc.","Consumer Cyclical","Specialty Retail","16363959296","18594959360","14.377777","10.978972","1.48","5.306178","0.39092115","0.444","7.103","4.95","3.84","0.70559996","4.39","1781740800","41860001792","0.019","0.22518","0.0404","0.027309999","2617999872","0.39104","0.07771","134.09","1903000064","4134000128","1143750016","2303000064","1.121","0.379","77.64","77.71","84.99","55.1","66.8608","69.8722","1.33","4028393","210767126","196862819","1.0"
"TECH","Bio-Techne Corporation","Healthcare","Biotechnology","11046975488","11176932352","101.28572","34.6036","0.98","5.495698","9.123616","9.231","30.534","0.45","0.32","0.4571","0.44","1779062400","1210811008","-0.015","0.66399","0.25191","0.09049","366044992","0.053400002","0.07452","13.922","214114000","290321984","299849376","294857984","4.489","1.286","70.9","71.0","72.16","43.2","53.2928","57.8021","1.358","3887825","155810652","155965961","1.0"
