"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"NIBE-B.ST","NIBE Industrier AB (publ)","Industrials","Building Products & Equipment","71973576704","89224577024","30.0","21.12426","1.79","2.2766407","1.7632804","2.186","16.867","0.98","0.35","0.2521","0.81","1779235200","40817999872","-0.002","0.31785","0.09016","0.05855","5289999872","0.07775","0.03727","71.987","5506999808","22758000640","2879875072","5184000000","1.595","0.288","35.7","36.32","47.42","31.21","39.1878","37.05845","0.919","8289462","1782936128","1457374143","1.0"
"NDA-SE.ST","Nordea Bank Abp","Financial Services","Banks - Regional","618002579456","792734466048","12.059603","132.91971","10.9","20.555368","53.368095","68.457","","5.76","10.48","0.70589995","7.04","1774396800","11580000256","0.014","0.0","0.47864","0.40639","","0.15729","0.00713","","57399001088","231558004736","","-21162000384","","-0.086","182.1","180.55","184.95","135.45","175.059","169.542","0.626","2163137","3393753656","3181196850","0.8809523809523809"
"SAAB-B.ST","Saab AB (publ)","Industrials","Aerospace & Defense","269063340032","268809125888","41.501663","50.13568","1.57","6.0080695","3.2606623","3.258","27.724","0.48","2.4","0.2667","0.9","1791158400","82517999616","0.214","0.21721001","0.09951","0.07856","9696000000","0.1568","0.04433","32.06","14254000128","14432000000","4102000128","12714999808","1.281","0.128","498.85","487.4","748.8","445.1","533.232","572.971","0.019","1514287","529831619","372577198","1.0"
"SAND.ST","Sandvik AB (publ)","Industrials","Specialty Industrial Machinery","488959606784","522279616512","33.033897","28.661762","2.72","4.8763404","4.005764","4.279","19.945","1.54","6.0","0.48650002","2.32","1777420800","122064003072","0.047","0.40068","0.1737","0.12149","26186000384","0.15347","0.07248","41.33","8226999808","41472999424","15850975232","22250999808","1.959","0.04","389.8","385.7","408.8","214.0","382.482","337.0755","1.333","2077606","1254385923","1024870931","1.0"
"SCA-B.ST","Svenska Cellulosa Aktiebolaget SCA (publ)","Basic Materials","Paper & Paper Products","69349294080","83030294528","24.934343","14.915408","0.45","0.69269836","3.019782","3.616","20.644","3.04","3.0","0.7576","2.92","1774828800","22965000192","-0.051","0.70081","0.01313","0.12127","4022000128","0.02715","0.008590001","15.999","2356000000","16019999744","3739000064","4056999936","1.216","-0.525","98.74","99.74","134.05","96.52","102.0146","114.87765","0.356","1787167","641477659","644314953","1.0"
"SEB-A.ST","Skandinaviska Enskilda Banken AB (publ)","Financial Services","Banks - Regional","372145029120","733796761600","12.408973","12.086764","1.99","1.7304693","5.022539","9.903","","4.45","8.5","0.5527","4.93","1774396800","74095001600","-0.068","0.0","0.52808","0.41482","","0.13635","0.00749","","828516007936","1189482987520","","-40988000256","","-0.013","190.85","190.95","204.5","161.7","184.578","186.687","0.413","2418856","1925782143","1464770623","0.8809523809523809"
"SKA-B.ST","Skanska AB (publ)","Industrials","Engineering & Construction","106418667520","105449668608","18.5292","15.243178","5.82","1.8262049","0.6177686","0.612","12.805","3.31","8.5","1.1905","3.48","1775001600","172262998016","-0.1","0.086619996","0.03514","0.03336","8234999808","0.0968","0.02454","28.731","17973000192","16801000448","5566499840","6114999808","1.46","0.037","257.0","258.8","281.7","218.8","249.04","254.807","0.857","874826","394565399","372448766","1.0"
"SKF-B.ST","AB SKF (publ)","Industrials","Tools & Accessories","111116746752","120412127232","29.599514","13.595317","0.62","1.9505446","1.2416667","1.346","12.42","3.18","7.75","0.0","3.54","1791936000","89489997824","-0.087","0.27211002","0.12083","0.041989997","9694999552","0.068280004","0.03838","26.201","8386999808","15504000000","4795250176","6968999936","2.089","-0.095","243.9","246.3","265.8","204.8","239.414","241.176","0.852","1276248","426432748","454795540","1.0"
"SWED-A.ST","Swedbank AB (publ)","Financial Services","Banks - Regional","402964086784","1208563138560","12.711805","14.095912","7.0","1.7854031","5.907958","17.719","","5.7","20.45","0.72470003","5.9","1774396800","68207001600","-0.032","0.0","0.55335","0.46785998","","0.15973","0.0101499995","","316877996032","1122453028864","","-66671001600","","-0.105","358.6","358.9","363.9","242.7","336.33","321.632","0.553","2176023","1123714665","854888406","0.8809523809523809"
"TEL2-B.ST","Tele2 AB (publ)","Communication Services","Telecom Services","120436023296","145343021056","12.00069","26.2708","3.91","4.1842365","4.0166764","4.847","12.029","6.05","10.5","0.4388","5.79","1791763200","29984000000","0.013","0.43673","0.24979","0.33675","12083000320","0.39046","0.06877","105.427","5438000128","30345000960","6574374912","11541999616","1.032","6.27","173.65","176.35","198.3","135.85","181.129","170.07625","0.32","2505153","683778724","693119192","1.0"
"TELIA.ST","Telia Company AB (publ)","Communication Services","Telecom Services","189842227200","273023238144","40.915257","24.758974","2.58","3.46864","2.3461645","3.374","10.374","4.31","2.08","1.6949","6.07","1784678400","80915996672","-0.003","0.50043","0.15554","0.05783","26318000128","0.09139","0.03244","153.159","10220000256","89617997824","21657374720","27790999552","0.739","2.263","48.28","48.67","51.68","33.01","48.935","42.8503","0.234","6467958","3932109286","2314714773","1.0"
"VOLV-B.ST","AB Volvo (publ)","Industrials","Farm & Heavy Construction Machinery","657821728768","843000774656","19.993818","12.991968","1.37","3.450078","1.4051336","1.801","15.731","2.63","8.5","0.0","3.0","1775692800","468155990016","-0.091","0.23527001","0.09879","0.07024","53589000192","0.16945","0.04203","135.037","72573001728","257632993280","29855375360","49772998656","1.193","-0.158","323.5","324.6","354.0","244.9","319.916","304.5515","0.976","3257435","1592708622","1943715844","1.0"
